dado: 53.620000, bin_esq: 53.600000, bin_dir: 53.700000, local_j = 536
dado: 78.410000, bin_esq: 78.400000, bin_dir: 78.500000, local_j = 784
dado: 53.190000, bin_esq: 53.100000, bin_dir: 53.200000, local_j = 531
dado: 64.350000, bin_esq: 64.300000, bin_dir: 64.400000, local_j = 643
dado: 18.990000, bin_esq: 18.900000, bin_dir: 19.000000, local_j = 189
dado: 89.050000, bin_esq: 89.000000, bin_dir: 89.100000, local_j = 890
dado: 40.610000, bin_esq: 40.600000, bin_dir: 40.700000, local_j = 406
dado: 74.570000, bin_esq: 74.500000, bin_dir: 74.600000, local_j = 745
dado: 2.340000, bin_esq: 2.300000, bin_dir: 2.400000, local_j = 23
dado: 63.710000, bin_esq: 63.700000, bin_dir: 63.800000, local_j = 637
dado: 22.130000, bin_esq: 22.100000, bin_dir: 22.200000, local_j = 221
dado: 33.230000, bin_esq: 33.200000, bin_dir: 33.300000, local_j = 332
dado: 55.140000, bin_esq: 55.100000, bin_dir: 55.200000, local_j = 551
dado: 88.340000, bin_esq: 88.300000, bin_dir: 88.400000, local_j = 883
dado: 4.380000, bin_esq: 4.300000, bin_dir: 4.400000, local_j = 43
dado: 60.360000, bin_esq: 60.300000, bin_dir: 60.400000, local_j = 603
dado: 87.550000, bin_esq: 87.500000, bin_dir: 87.600000, local_j = 875
dado: 0.600000, bin_esq: 0.500000, bin_dir: 0.600000, local_j = 5
dado: 76.860000, bin_esq: 76.800000, bin_dir: 76.900000, local_j = 768
dado: 31.680000, bin_esq: 31.600000, bin_dir: 31.700000, local_j = 316
dado: 18.050000, bin_esq: 18.000000, bin_dir: 18.100000, local_j = 180
dado: 84.230000, bin_esq: 84.200000, bin_dir: 84.300000, local_j = 842
dado: 1.720000, bin_esq: 1.700000, bin_dir: 1.800000, local_j = 17
dado: 70.210000, bin_esq: 70.200000, bin_dir: 70.300000, local_j = 702
dado: 47.400000, bin_esq: 47.300000, bin_dir: 47.400000, local_j = 473
dado: 65.510000, bin_esq: 65.500000, bin_dir: 65.600000, local_j = 655
dado: 11.030000, bin_esq: 11.000000, bin_dir: 11.100000, local_j = 110
dado: 11.880000, bin_esq: 11.800000, bin_dir: 11.900000, local_j = 118
dado: 77.240000, bin_esq: 77.200000, bin_dir: 77.300000, local_j = 772
dado: 96.630000, bin_esq: 96.600000, bin_dir: 96.700000, local_j = 966
dado: 87.110000, bin_esq: 87.100000, bin_dir: 87.200000, local_j = 871
dado: 69.210000, bin_esq: 69.200000, bin_dir: 69.300000, local_j = 692
dado: 5.180000, bin_esq: 5.100000, bin_dir: 5.200000, local_j = 51
dado: 66.350000, bin_esq: 66.300000, bin_dir: 66.400000, local_j = 663
dado: 2.660000, bin_esq: 2.600000, bin_dir: 2.700000, local_j = 26
dado: 56.620000, bin_esq: 56.600000, bin_dir: 56.700000, local_j = 566
dado: 66.580000, bin_esq: 66.500000, bin_dir: 66.600000, local_j = 665
dado: 88.890000, bin_esq: 88.800000, bin_dir: 88.900000, local_j = 888
dado: 53.650000, bin_esq: 53.600000, bin_dir: 53.700000, local_j = 536
dado: 91.180000, bin_esq: 91.100000, bin_dir: 91.200000, local_j = 911
dado: 75.050000, bin_esq: 75.000000, bin_dir: 75.100000, local_j = 750
dado: 15.590000, bin_esq: 15.500000, bin_dir: 15.600000, local_j = 155
dado: 19.350000, bin_esq: 19.300000, bin_dir: 19.400000, local_j = 193
dado: 66.840000, bin_esq: 66.800000, bin_dir: 66.900000, local_j = 668
dado: 11.980000, bin_esq: 11.900000, bin_dir: 12.000000, local_j = 119
dado: 63.480000, bin_esq: 63.400000, bin_dir: 63.500000, local_j = 634
dado: 49.020000, bin_esq: 49.000000, bin_dir: 49.100000, local_j = 490
dado: 57.100000, bin_esq: 57.000000, bin_dir: 57.100000, local_j = 570
dado: 22.900000, bin_esq: 22.800000, bin_dir: 22.900000, local_j = 228
dado: 32.910000, bin_esq: 32.900000, bin_dir: 33.000000, local_j = 329
dado: 7.840000, bin_esq: 7.800000, bin_dir: 7.900000, local_j = 78
dado: 98.570000, bin_esq: 98.500000, bin_dir: 98.600000, local_j = 985
dado: 24.460000, bin_esq: 24.400000, bin_dir: 24.500000, local_j = 244
dado: 36.110000, bin_esq: 36.100000, bin_dir: 36.200000, local_j = 361
dado: 90.020000, bin_esq: 90.000000, bin_dir: 90.100000, local_j = 900
dado: 17.470000, bin_esq: 17.400000, bin_dir: 17.500000, local_j = 174
dado: 66.020000, bin_esq: 66.000000, bin_dir: 66.100000, local_j = 660
dado: 12.550000, bin_esq: 12.500000, bin_dir: 12.600000, local_j = 125
dado: 6.270000, bin_esq: 6.200000, bin_dir: 6.300000, local_j = 62
dado: 66.490000, bin_esq: 66.400000, bin_dir: 66.500000, local_j = 664
dado: 8.930000, bin_esq: 8.900000, bin_dir: 9.000000, local_j = 89
dado: 17.110000, bin_esq: 17.100000, bin_dir: 17.200000, local_j = 171
dado: 16.870000, bin_esq: 16.800000, bin_dir: 16.900000, local_j = 168
dado: 15.460000, bin_esq: 15.400000, bin_dir: 15.500000, local_j = 154
dado: 2.710000, bin_esq: 2.700000, bin_dir: 2.800000, local_j = 27
dado: 16.110000, bin_esq: 16.100000, bin_dir: 16.200000, local_j = 161
dado: 59.860000, bin_esq: 59.800000, bin_dir: 59.900000, local_j = 598
dado: 3.670000, bin_esq: 3.600000, bin_dir: 3.700000, local_j = 36
dado: 17.100000, bin_esq: 17.100000, bin_dir: 17.200000, local_j = 171
dado: 39.290000, bin_esq: 39.200000, bin_dir: 39.300000, local_j = 392
dado: 20.710000, bin_esq: 20.700000, bin_dir: 20.800000, local_j = 207
dado: 26.170000, bin_esq: 26.100000, bin_dir: 26.200000, local_j = 261
dado: 9.790000, bin_esq: 9.700000, bin_dir: 9.800000, local_j = 97
dado: 80.760000, bin_esq: 80.700000, bin_dir: 80.800000, local_j = 807
dado: 81.000000, bin_esq: 81.000000, bin_dir: 81.100000, local_j = 810
dado: 19.800000, bin_esq: 19.700000, bin_dir: 19.800000, local_j = 197
dado: 85.760000, bin_esq: 85.700000, bin_dir: 85.800000, local_j = 857
dado: 44.220000, bin_esq: 44.200000, bin_dir: 44.300000, local_j = 442
dado: 51.320000, bin_esq: 51.300000, bin_dir: 51.400000, local_j = 513
dado: 51.170000, bin_esq: 51.100000, bin_dir: 51.200000, local_j = 511
dado: 81.860000, bin_esq: 81.800000, bin_dir: 81.900000, local_j = 818
dado: 3.500000, bin_esq: 3.400000, bin_dir: 3.500000, local_j = 34
dado: 32.110000, bin_esq: 32.100000, bin_dir: 32.200000, local_j = 321
dado: 66.470000, bin_esq: 66.400000, bin_dir: 66.500000, local_j = 664
dado: 69.960000, bin_esq: 69.900000, bin_dir: 70.000000, local_j = 699
dado: 13.170000, bin_esq: 13.100000, bin_dir: 13.200000, local_j = 131
dado: 60.240000, bin_esq: 60.200000, bin_dir: 60.300000, local_j = 602
dado: 3.540000, bin_esq: 3.500000, bin_dir: 3.600000, local_j = 35
dado: 75.420000, bin_esq: 75.400000, bin_dir: 75.500000, local_j = 754
dado: 30.530000, bin_esq: 30.500000, bin_dir: 30.600000, local_j = 305
dado: 64.400000, bin_esq: 64.300000, bin_dir: 64.400000, local_j = 643
dado: 4.670000, bin_esq: 4.600000, bin_dir: 4.700000, local_j = 46
dado: 74.620000, bin_esq: 74.600000, bin_dir: 74.700000, local_j = 746
dado: 46.080000, bin_esq: 46.000000, bin_dir: 46.100000, local_j = 460
dado: 69.560000, bin_esq: 69.500000, bin_dir: 69.600000, local_j = 695
dado: 91.870000, bin_esq: 91.800000, bin_dir: 91.900000, local_j = 918
dado: 44.850000, bin_esq: 44.800000, bin_dir: 44.900000, local_j = 448
dado: 29.740000, bin_esq: 29.700000, bin_dir: 29.800000, local_j = 297
dado: 63.810000, bin_esq: 63.800000, bin_dir: 63.900000, local_j = 638
dado: 59.100000, bin_esq: 59.000000, bin_dir: 59.100000, local_j = 590
dado: 88.500000, bin_esq: 88.500000, bin_dir: 88.600000, local_j = 885
dado: 1.280000, bin_esq: 1.200000, bin_dir: 1.300000, local_j = 12
dado: 62.360000, bin_esq: 62.300000, bin_dir: 62.400000, local_j = 623
dado: 9.590000, bin_esq: 9.500000, bin_dir: 9.600000, local_j = 95
dado: 31.990000, bin_esq: 31.900000, bin_dir: 32.000000, local_j = 319
dado: 65.960000, bin_esq: 65.900000, bin_dir: 66.000000, local_j = 659
dado: 51.720000, bin_esq: 51.700000, bin_dir: 51.800000, local_j = 517
dado: 87.910000, bin_esq: 87.900000, bin_dir: 88.000000, local_j = 879
dado: 77.590000, bin_esq: 77.500000, bin_dir: 77.600000, local_j = 775
dado: 95.100000, bin_esq: 95.100000, bin_dir: 95.200000, local_j = 951
dado: 73.450000, bin_esq: 73.400000, bin_dir: 73.500000, local_j = 734
dado: 94.230000, bin_esq: 94.200000, bin_dir: 94.300000, local_j = 942
dado: 70.140000, bin_esq: 70.100000, bin_dir: 70.200000, local_j = 701
dado: 7.070000, bin_esq: 7.000000, bin_dir: 7.100000, local_j = 70
dado: 30.750000, bin_esq: 30.700000, bin_dir: 30.800000, local_j = 307
dado: 18.030000, bin_esq: 18.000000, bin_dir: 18.100000, local_j = 180
dado: 61.690000, bin_esq: 61.600000, bin_dir: 61.700000, local_j = 616
dado: 96.450000, bin_esq: 96.400000, bin_dir: 96.500000, local_j = 964
dado: 66.740000, bin_esq: 66.700000, bin_dir: 66.800000, local_j = 667
dado: 18.460000, bin_esq: 18.400000, bin_dir: 18.500000, local_j = 184
dado: 70.880000, bin_esq: 70.800000, bin_dir: 70.900000, local_j = 708
dado: 17.960000, bin_esq: 17.900000, bin_dir: 18.000000, local_j = 179
dado: 34.950000, bin_esq: 34.900000, bin_dir: 35.000000, local_j = 349
dado: 12.290000, bin_esq: 12.200000, bin_dir: 12.300000, local_j = 122
dado: 14.980000, bin_esq: 14.900000, bin_dir: 15.000000, local_j = 149
dado: 18.530000, bin_esq: 18.500000, bin_dir: 18.600000, local_j = 185
dado: 62.380000, bin_esq: 62.300000, bin_dir: 62.400000, local_j = 623
dado: 7.760000, bin_esq: 7.700000, bin_dir: 7.800000, local_j = 77
dado: 90.460000, bin_esq: 90.400000, bin_dir: 90.500000, local_j = 904
dado: 86.100000, bin_esq: 86.100000, bin_dir: 86.200000, local_j = 861
dado: 90.030000, bin_esq: 90.000000, bin_dir: 90.100000, local_j = 900
dado: 38.950000, bin_esq: 38.900000, bin_dir: 39.000000, local_j = 389
dado: 92.070000, bin_esq: 92.000000, bin_dir: 92.100000, local_j = 920
dado: 29.940000, bin_esq: 29.900000, bin_dir: 30.000000, local_j = 299
dado: 93.190000, bin_esq: 93.100000, bin_dir: 93.200000, local_j = 931
dado: 18.750000, bin_esq: 18.700000, bin_dir: 18.800000, local_j = 187
dado: 70.160000, bin_esq: 70.100000, bin_dir: 70.200000, local_j = 701
dado: 49.310000, bin_esq: 49.300000, bin_dir: 49.400000, local_j = 493
dado: 96.450000, bin_esq: 96.400000, bin_dir: 96.500000, local_j = 964
dado: 72.950000, bin_esq: 72.900000, bin_dir: 73.000000, local_j = 729
dado: 60.090000, bin_esq: 60.000000, bin_dir: 60.100000, local_j = 600
dado: 60.940000, bin_esq: 60.900000, bin_dir: 61.000000, local_j = 609
dado: 30.880000, bin_esq: 30.800000, bin_dir: 30.900000, local_j = 308
dado: 63.220000, bin_esq: 63.200000, bin_dir: 63.300000, local_j = 632
dado: 55.310000, bin_esq: 55.300000, bin_dir: 55.400000, local_j = 553
dado: 37.910000, bin_esq: 37.900000, bin_dir: 38.000000, local_j = 379
dado: 96.150000, bin_esq: 96.100000, bin_dir: 96.200000, local_j = 961
dado: 18.870000, bin_esq: 18.800000, bin_dir: 18.900000, local_j = 188
dado: 37.490000, bin_esq: 37.400000, bin_dir: 37.500000, local_j = 374
dado: 57.880000, bin_esq: 57.800000, bin_dir: 57.900000, local_j = 578
dado: 20.300000, bin_esq: 20.200000, bin_dir: 20.300000, local_j = 202
dado: 22.740000, bin_esq: 22.700000, bin_dir: 22.800000, local_j = 227
dado: 1.290000, bin_esq: 1.200000, bin_dir: 1.300000, local_j = 12
dado: 94.950000, bin_esq: 94.900000, bin_dir: 95.000000, local_j = 949
dado: 93.360000, bin_esq: 93.300000, bin_dir: 93.400000, local_j = 933
dado: 60.780000, bin_esq: 60.700000, bin_dir: 60.800000, local_j = 607
dado: 65.620000, bin_esq: 65.600000, bin_dir: 65.700000, local_j = 656
dado: 21.440000, bin_esq: 21.400000, bin_dir: 21.500000, local_j = 214
dado: 46.400000, bin_esq: 46.300000, bin_dir: 46.400000, local_j = 463
dado: 74.380000, bin_esq: 74.300000, bin_dir: 74.400000, local_j = 743
dado: 65.440000, bin_esq: 65.400000, bin_dir: 65.500000, local_j = 654
dado: 80.530000, bin_esq: 80.500000, bin_dir: 80.600000, local_j = 805
dado: 83.920000, bin_esq: 83.900000, bin_dir: 84.000000, local_j = 839
dado: 69.190000, bin_esq: 69.100000, bin_dir: 69.200000, local_j = 691
dado: 57.710000, bin_esq: 57.700000, bin_dir: 57.800000, local_j = 577
dado: 8.690000, bin_esq: 8.600000, bin_dir: 8.700000, local_j = 86
dado: 80.080000, bin_esq: 80.000000, bin_dir: 80.100000, local_j = 800
dado: 25.740000, bin_esq: 25.700000, bin_dir: 25.800000, local_j = 257
dado: 65.670000, bin_esq: 65.600000, bin_dir: 65.700000, local_j = 656
dado: 84.030000, bin_esq: 84.000000, bin_dir: 84.100000, local_j = 840
dado: 17.230000, bin_esq: 17.200000, bin_dir: 17.300000, local_j = 172
dado: 71.730000, bin_esq: 71.700000, bin_dir: 71.800000, local_j = 717
dado: 8.920000, bin_esq: 8.900000, bin_dir: 9.000000, local_j = 89
dado: 95.870000, bin_esq: 95.800000, bin_dir: 95.900000, local_j = 958
dado: 38.470000, bin_esq: 38.400000, bin_dir: 38.500000, local_j = 384
dado: 85.130000, bin_esq: 85.100000, bin_dir: 85.200000, local_j = 851
dado: 24.870000, bin_esq: 24.800000, bin_dir: 24.900000, local_j = 248
dado: 66.960000, bin_esq: 66.900000, bin_dir: 67.000000, local_j = 669
dado: 8.980000, bin_esq: 8.900000, bin_dir: 9.000000, local_j = 89
dado: 4.120000, bin_esq: 4.100000, bin_dir: 4.200000, local_j = 41
dado: 90.220000, bin_esq: 90.200000, bin_dir: 90.300000, local_j = 902
dado: 91.130000, bin_esq: 91.100000, bin_dir: 91.200000, local_j = 911
dado: 97.690000, bin_esq: 97.600000, bin_dir: 97.700000, local_j = 976
dado: 94.070000, bin_esq: 94.000000, bin_dir: 94.100000, local_j = 940
dado: 38.930000, bin_esq: 38.900000, bin_dir: 39.000000, local_j = 389
dado: 42.290000, bin_esq: 42.200000, bin_dir: 42.300000, local_j = 422
dado: 99.740000, bin_esq: 99.700000, bin_dir: 99.800000, local_j = 997
dado: 59.130000, bin_esq: 59.100000, bin_dir: 59.200000, local_j = 591
dado: 5.740000, bin_esq: 5.700000, bin_dir: 5.800000, local_j = 57
dado: 26.700000, bin_esq: 26.600000, bin_dir: 26.700000, local_j = 266
dado: 49.400000, bin_esq: 49.300000, bin_dir: 49.400000, local_j = 493
dado: 14.010000, bin_esq: 14.000000, bin_dir: 14.100000, local_j = 140
dado: 38.500000, bin_esq: 38.400000, bin_dir: 38.500000, local_j = 384
dado: 21.910000, bin_esq: 21.900000, bin_dir: 22.000000, local_j = 219
dado: 77.740000, bin_esq: 77.700000, bin_dir: 77.800000, local_j = 777
dado: 12.480000, bin_esq: 12.400000, bin_dir: 12.500000, local_j = 124
dado: 54.480000, bin_esq: 54.400000, bin_dir: 54.500000, local_j = 544
dado: 68.960000, bin_esq: 68.900000, bin_dir: 69.000000, local_j = 689
dado: 86.740000, bin_esq: 86.700000, bin_dir: 86.800000, local_j = 867
dado: 27.260000, bin_esq: 27.200000, bin_dir: 27.300000, local_j = 272
dado: 61.820000, bin_esq: 61.800000, bin_dir: 61.900000, local_j = 618
dado: 59.910000, bin_esq: 59.900000, bin_dir: 60.000000, local_j = 599
dado: 72.090000, bin_esq: 72.000000, bin_dir: 72.100000, local_j = 720
dado: 49.440000, bin_esq: 49.400000, bin_dir: 49.500000, local_j = 494
dado: 64.530000, bin_esq: 64.500000, bin_dir: 64.600000, local_j = 645
dado: 14.760000, bin_esq: 14.700000, bin_dir: 14.800000, local_j = 147
dado: 24.520000, bin_esq: 24.500000, bin_dir: 24.600000, local_j = 245
dado: 94.430000, bin_esq: 94.400000, bin_dir: 94.500000, local_j = 944
dado: 73.950000, bin_esq: 73.900000, bin_dir: 74.000000, local_j = 739
dado: 65.850000, bin_esq: 65.800000, bin_dir: 65.900000, local_j = 658
dado: 55.670000, bin_esq: 55.600000, bin_dir: 55.700000, local_j = 556
dado: 93.740000, bin_esq: 93.700000, bin_dir: 93.800000, local_j = 937
dado: 90.140000, bin_esq: 90.100000, bin_dir: 90.200000, local_j = 901
dado: 99.380000, bin_esq: 99.300000, bin_dir: 99.400000, local_j = 993
dado: 15.560000, bin_esq: 15.500000, bin_dir: 15.600000, local_j = 155
dado: 72.390000, bin_esq: 72.300000, bin_dir: 72.400000, local_j = 723
dado: 16.510000, bin_esq: 16.500000, bin_dir: 16.600000, local_j = 165
dado: 46.260000, bin_esq: 46.200000, bin_dir: 46.300000, local_j = 462
dado: 63.520000, bin_esq: 63.500000, bin_dir: 63.600000, local_j = 635
dado: 9.430000, bin_esq: 9.400000, bin_dir: 9.500000, local_j = 94
dado: 85.280000, bin_esq: 85.200000, bin_dir: 85.300000, local_j = 852
dado: 0.000000, bin_esq: 0.000000, bin_dir: 0.100000, local_j = 0
dado: 25.020000, bin_esq: 25.000000, bin_dir: 25.100000, local_j = 250
dado: 32.950000, bin_esq: 32.900000, bin_dir: 33.000000, local_j = 329
dado: 36.760000, bin_esq: 36.700000, bin_dir: 36.800000, local_j = 367
dado: 24.650000, bin_esq: 24.600000, bin_dir: 24.700000, local_j = 246
dado: 34.560000, bin_esq: 34.500000, bin_dir: 34.600000, local_j = 345
dado: 63.840000, bin_esq: 63.800000, bin_dir: 63.900000, local_j = 638
dado: 3.020000, bin_esq: 3.000000, bin_dir: 3.100000, local_j = 30
dado: 92.420000, bin_esq: 92.400000, bin_dir: 92.500000, local_j = 924
dado: 63.810000, bin_esq: 63.800000, bin_dir: 63.900000, local_j = 638
dado: 27.460000, bin_esq: 27.400000, bin_dir: 27.500000, local_j = 274
dado: 42.950000, bin_esq: 42.900000, bin_dir: 43.000000, local_j = 429
dado: 2.280000, bin_esq: 2.200000, bin_dir: 2.300000, local_j = 22
dado: 39.250000, bin_esq: 39.200000, bin_dir: 39.300000, local_j = 392
dado: 68.750000, bin_esq: 68.700000, bin_dir: 68.800000, local_j = 687
dado: 44.240000, bin_esq: 44.200000, bin_dir: 44.300000, local_j = 442
dado: 24.900000, bin_esq: 24.800000, bin_dir: 24.900000, local_j = 248
dado: 95.810000, bin_esq: 95.800000, bin_dir: 95.900000, local_j = 958
dado: 21.400000, bin_esq: 21.300000, bin_dir: 21.400000, local_j = 213
dado: 95.290000, bin_esq: 95.200000, bin_dir: 95.300000, local_j = 952
dado: 39.980000, bin_esq: 39.900000, bin_dir: 40.000000, local_j = 399
dado: 70.760000, bin_esq: 70.700000, bin_dir: 70.800000, local_j = 707
dado: 67.500000, bin_esq: 67.400000, bin_dir: 67.500000, local_j = 674
dado: 84.010000, bin_esq: 84.000000, bin_dir: 84.100000, local_j = 840
dado: 51.650000, bin_esq: 51.600000, bin_dir: 51.700000, local_j = 516
dado: 67.070000, bin_esq: 67.000000, bin_dir: 67.100000, local_j = 670
dado: 44.000000, bin_esq: 43.900000, bin_dir: 44.000000, local_j = 439
dado: 48.650000, bin_esq: 48.600000, bin_dir: 48.700000, local_j = 486
dado: 73.660000, bin_esq: 73.600000, bin_dir: 73.700000, local_j = 736
dado: 33.520000, bin_esq: 33.500000, bin_dir: 33.600000, local_j = 335
dado: 41.460000, bin_esq: 41.400000, bin_dir: 41.500000, local_j = 414
dado: 78.580000, bin_esq: 78.500000, bin_dir: 78.600000, local_j = 785
dado: 15.630000, bin_esq: 15.600000, bin_dir: 15.700000, local_j = 156
dado: 22.260000, bin_esq: 22.200000, bin_dir: 22.300000, local_j = 222
dado: 48.950000, bin_esq: 48.900000, bin_dir: 49.000000, local_j = 489
dado: 4.390000, bin_esq: 4.300000, bin_dir: 4.400000, local_j = 43
dado: 47.540000, bin_esq: 47.500000, bin_dir: 47.600000, local_j = 475
dado: 27.940000, bin_esq: 27.900000, bin_dir: 28.000000, local_j = 279
dado: 99.580000, bin_esq: 99.500000, bin_dir: 99.600000, local_j = 995
dado: 1.360000, bin_esq: 1.300000, bin_dir: 1.400000, local_j = 13
dado: 79.390000, bin_esq: 79.300000, bin_dir: 79.400000, local_j = 793
dado: 19.990000, bin_esq: 19.900000, bin_dir: 20.000000, local_j = 199
dado: 38.320000, bin_esq: 38.300000, bin_dir: 38.400000, local_j = 383
dado: 71.060000, bin_esq: 71.000000, bin_dir: 71.100000, local_j = 710
dado: 4.380000, bin_esq: 4.300000, bin_dir: 4.400000, local_j = 43
dado: 73.170000, bin_esq: 73.100000, bin_dir: 73.200000, local_j = 731
dado: 8.060000, bin_esq: 8.000000, bin_dir: 8.100000, local_j = 80
dado: 56.280000, bin_esq: 56.200000, bin_dir: 56.300000, local_j = 562
dado: 71.470000, bin_esq: 71.400000, bin_dir: 71.500000, local_j = 714
dado: 85.500000, bin_esq: 85.500000, bin_dir: 85.600000, local_j = 855
dado: 36.400000, bin_esq: 36.300000, bin_dir: 36.400000, local_j = 363
dado: 15.690000, bin_esq: 15.600000, bin_dir: 15.700000, local_j = 156
dado: 55.980000, bin_esq: 55.900000, bin_dir: 56.000000, local_j = 559
dado: 14.960000, bin_esq: 14.900000, bin_dir: 15.000000, local_j = 149
dado: 78.900000, bin_esq: 78.900000, bin_dir: 79.000000, local_j = 789
dado: 68.400000, bin_esq: 68.300000, bin_dir: 68.400000, local_j = 683
dado: 36.970000, bin_esq: 36.900000, bin_dir: 37.000000, local_j = 369
dado: 23.580000, bin_esq: 23.500000, bin_dir: 23.600000, local_j = 235
dado: 77.350000, bin_esq: 77.300000, bin_dir: 77.400000, local_j = 773
dado: 12.950000, bin_esq: 12.900000, bin_dir: 13.000000, local_j = 129
dado: 19.340000, bin_esq: 19.300000, bin_dir: 19.400000, local_j = 193
dado: 23.500000, bin_esq: 23.400000, bin_dir: 23.500000, local_j = 234
dado: 64.150000, bin_esq: 64.100000, bin_dir: 64.200000, local_j = 641
dado: 97.090000, bin_esq: 97.000000, bin_dir: 97.100000, local_j = 970
dado: 7.970000, bin_esq: 7.900000, bin_dir: 8.000000, local_j = 79
dado: 38.270000, bin_esq: 38.200000, bin_dir: 38.300000, local_j = 382
dado: 52.940000, bin_esq: 52.900000, bin_dir: 53.000000, local_j = 529
dado: 87.950000, bin_esq: 87.900000, bin_dir: 88.000000, local_j = 879
dado: 24.320000, bin_esq: 24.300000, bin_dir: 24.400000, local_j = 243
dado: 60.380000, bin_esq: 60.300000, bin_dir: 60.400000, local_j = 603
